pid;name;born;nationality;features
12030226160612;;1993;RO;POSTAVA hubená,BARVA VLASŮ černé,TVAR VLASŮ vlnité,BARVA VOUSŮ černé HUSTOTA VOUSŮ středně husté STŘIH VOUSŮ strniště,TETOVÁNÍ LEVÁ PAŽE TETOVÁNÍ PRAVÁ PAŽE VZADU,ZNALOST JAZYKŮ rumunský
10090912131614;;1986;CZ;POSTAVA obézní
12201029130013;;1969;MK;POSTAVA střední,BARVA VLASŮ hnědočerné,BARVA OČÍ hnědá
7570504101511;;1963;CZ;POSTAVA hubená,BARVA VLASŮ hnědé,TVAR VLASŮ vlnité,BARVA OČÍ hnědá
12241011160116;;1976;SK;POSTAVA střední,BARVA VLASŮ hnědočerné,TVAR VLASŮ rovné,BARVA VOUSŮ hnědočerné BARVA VOUSŮ prošedivělé STŘIH VOUSŮ strniště,BARVA OČÍ hnědá,ZNALOST JAZYKŮ slovenský
16520205030704;;1965;CZ;POSTAVA střední,BARVA VLASŮ hnědočerné,TVAR VLASŮ rovné,BARVA OČÍ hnědá,JIZVA PRAVÉ LÝTKO VPŘEDU
13270223170116;;1988;CZ;2
8430827970309;;1972;CZ;POSTAVA hubená,BARVA VLASŮ hnědé,BARVA OČÍ modrá
8400930160602;;1965;AFG;2
14040203170012;;1988;CZ;POSTAVA hubená,BARVA VLASŮ hnědé,TVAR VLASŮ rovné,BARVA OČÍ hnědá
12530710150407;;1970;CZ;POSTAVA střední,BARVA VLASŮ hnědočerné,TVAR VLASŮ rovné,STŘIH VOUSŮ bradka STŘIH VOUSŮ strniště,BARVA OČÍ modrá
9030825150310;;1992;CZ;POSTAVA hubená,BARVA VLASŮ hnědé,TVAR VLASŮ vlnité,BARVA OČÍ šedá BARVA OČÍ modrá
13120223170703;;1961;CZ;POSTAVA střední,BARVA VLASŮ hnědé,BARVA OČÍ modrá
11470220170201;;1967;CZ;POSTAVA hubená,BARVA VLASŮ hnědé BARVA VLASŮ ryšavé,TVAR VLASŮ rovné,BARVA VOUSŮ prošedivělé TVAR VOUSŮ kartáčovité HUSTOTA VOUSŮ středně husté STŘIH VOUSŮ plnovous,BARVA OČÍ modrá
9151104150402;;1973;CZ;POSTAVA hubená,BARVA VLASŮ hnědé,BARVA OČÍ hnědá
9460805160408;;1986;CZ;2
8340923141610;;1975;CZ;POSTAVA střední,BARVA VLASŮ hnědočerné,TVAR VLASŮ rovné,BARVA OČÍ hnědá
10451208110020;;1974;CZ;POSTAVA střední,            
7041209160502;;1984;SK;POSTAVA obézní,BARVA VLASŮ černé,TVAR VLASŮ rovné,BARVA OČÍ šedá
8180914151902;;1982;SK;2
19300218080702;;1974;CZ;POSTAVA střední,BARVA VLASŮ hnědé,TVAR VLASŮ rovné,BARVA OČÍ hnědá
12200814130012;;1990;RO;POSTAVA střední,BARVA VLASŮ hnědočerné
12080318160502;;1982;CZ;NA,            
10470523130106;;1976;CZ;POSTAVA střední,BARVA VLASŮ ryšavé,BARVA OČÍ hnědá
13060911120602;;1972;CZ;POSTAVA střední,BARVA VLASŮ hnědé,TVAR VLASŮ rovné,BARVA OČÍ hnědá
8340123170402;;2000;CZ;POSTAVA hubená,BARVA VLASŮ hnědočerné,BARVA OČÍ hnědá
12280105170707;;1989;CZ;POSTAVA střední,BARVA VLASŮ hnědé,STŘIH VOUSŮ oholen,BARVA OČÍ zelená
10140715100409;;1952;HR;POSTAVA střední,BARVA VLASŮ šedé,BARVA OČÍ zelená
11411115161706;;1998;SK;POSTAVA hubená,BARVA VLASŮ hnědé,TVAR VLASŮ vlnité,BARVA OČÍ modrá
14310626000205;;1940;CZ;POSTAVA střední,BARVA VLASŮ plavé (blond),TVAR VLASŮ rovné,BARVA OČÍ modrá
8501004160011;;1960;UZB;POSTAVA střední,BARVA VLASŮ šedé,TVAR VLASŮ rovné
13000613160011;;1972;CZ;POSTAVA střední,BARVA VLASŮ hnědočerné,TVAR VLASŮ rovné,BARVA OČÍ hnědá
13360104020511;;1953;CZ;POSTAVA střední,BARVA VLASŮ hnědé BARVA VLASŮ šedé,TVAR VLASŮ rovné,STŘIH VOUSŮ knír,BARVA OČÍ šedá
15510727060103;;1941;CZ;POSTAVA střední,BARVA VLASŮ černé BARVA VLASŮ šedé,BARVA OČÍ modrá
10150901101614;;1955;CZ;POSTAVA střední,BARVA VLASŮ hnědé
14150310170407;;1990;CZ;POSTAVA hubená,BARVA VLASŮ plavé (blond),TVAR VLASŮ rovné,BARVA OČÍ hnědá
8520130090120;;1976;UA;2
12290520140011;;1957;GB;POSTAVA střední,BARVA VLASŮ šedé,TVAR VLASŮ rovné,BARVA OČÍ zelená
9091212160103;;1991;CZ;POSTAVA hubená,BARVA VLASŮ plavé (blond),TVAR VLASŮ kadeřavé,BARVA OČÍ modrá
10530615151709;;1977;PL;POSTAVA hubená,BARVA VLASŮ plavé (blond),TVAR VLASŮ rovné,STŘIH VOUSŮ oholen,BARVA OČÍ hnědá
13070421160014;;1975;SK;POSTAVA střední,BARVA VLASŮ hnědé
10201011160308;;1999;CZ;POSTAVA střední,BARVA VLASŮ hnědé,TVAR VLASŮ rovné,BARVA OČÍ hnědá,            
13450430970606;;1953;CZ;POSTAVA střední,BARVA VLASŮ hnědé,TVAR VLASŮ vlnité,BARVA OČÍ hnědá
9340801030605;;1972;CZ;POSTAVA střední,TVAR VLASŮ rovné,BARVA OČÍ modrá
10060325131909;;1978;CZ;POSTAVA střední,BARVA VLASŮ plavé (blond) BARVA VLASŮ hnědé,TVAR VLASŮ kadeřavé,BARVA VOUSŮ hnědé BARVA VOUSŮ prošedivělé TVAR VOUSŮ vlnité HUSTOTA VOUSŮ středně husté STŘIH VOUSŮ plnovous,BARVA OČÍ modrá,            
14081001030004;;1976;NL;POSTAVA střední,BARVA VLASŮ černé,TVAR VLASŮ rovné,BARVA OČÍ hnědá,JIZVA BŘICHO JIZVA ČELO
9310703150706;;1964;UA;2
8561004121805;;1961;CZ;POSTAVA střední,BARVA VLASŮ hnědočerné,TVAR VLASŮ rovné,BARVA OČÍ modrá
14360422160115;;1989;RO;POSTAVA hubená,BARVA VLASŮ černé,TVAR VLASŮ rovné,BARVA OČÍ hnědá
10421118990707;;1966;YU;POSTAVA hubená,BARVA VLASŮ černé,BARVA OČÍ hnědá
8190728150305;;1975;PL;POSTAVA střední,BARVA VLASŮ hnědočerné,TVAR VLASŮ rovné,BARVA VOUSŮ hnědé STŘIH VOUSŮ knír STŘIH VOUSŮ bradka,BARVA OČÍ hnědá
12060405160707;;1981;SK;POSTAVA střední,BARVA VLASŮ hnědé,BARVA OČÍ hnědá
13090717000507;;1966;CZ;POSTAVA obézní,BARVA VLASŮ hnědočerné,TVAR VLASŮ vlnité,STŘIH VOUSŮ oholen,BARVA OČÍ hnědá
14450627020003;;1950;ZA;POSTAVA střední,BARVA VLASŮ hnědé BARVA VLASŮ šedé,TVAR VLASŮ rovné,BARVA OČÍ modrá
10031104161706;;1987;GB;2
10410805160602;;1956;CZ;POSTAVA střední,BARVA VLASŮ šedé,TVAR VLASŮ rovné,BARVA OČÍ šedá
12100530000110;;1975;UA;POSTAVA střední,BARVA VLASŮ černé,BARVA OČÍ hnědá
13570527160707;;1989;UA;POSTAVA střední
10590312120114;;1969;CZ;POSTAVA střední,BARVA VLASŮ hnědočerné,BARVA OČÍ hnědá
11490204155030;;1968;DZ;2
8510314160011;;1989;BG;POSTAVA střední,BARVA VLASŮ hnědé,TVAR VLASŮ vlnité,BARVA OČÍ hnědá,            
12420520150014;;1979;TN;POSTAVA střední,BARVA VLASŮ černé,TVAR VLASŮ kudrnaté,BARVA VOUSŮ hnědočerné TVAR VOUSŮ kartáčovité HUSTOTA VOUSŮ středně husté STŘIH VOUSŮ plnovous STŘIH VOUSŮ kotlety STŘIH VOUSŮ strniště,BARVA OČÍ hnědá
12311123160305;;1980;D;2
9420512140603;;1972;D;2
15310708101617;;1977;CZ;POSTAVA střední,BARVA VLASŮ hnědé,            
11490307030112;;1972;TN;POSTAVA střední,BARVA VLASŮ hnědočerné
13390313171405;;1965;CZ;POSTAVA hubená,BARVA VLASŮ hnědé,BARVA OČÍ hnědá
14470416120014;;1967;DZ;POSTAVA obézní,BARVA VLASŮ hnědočerné,BARVA OČÍ hnědá
14560225160012;;1971;MA;POSTAVA střední,BARVA VLASŮ hnědočerné,BARVA OČÍ hnědá
13141106060014;;1974;CZ;POSTAVA střední,BARVA VLASŮ hnědé,            
17591026110604;;1967;CZ;POSTAVA hubená,BARVA VLASŮ černé,TVAR VLASŮ vlnité,BARVA VOUSŮ hnědočerné TVAR VOUSŮ kartáčovité HUSTOTA VOUSŮ husté STŘIH VOUSŮ knír STŘIH VOUSŮ strniště,BARVA OČÍ hnědá
13570215170203;;1973;CZ;POSTAVA střední,BARVA VLASŮ hnědé,STŘIH VOUSŮ bradka,BARVA OČÍ modrá
11411118990020;;1977;UA;POSTAVA střední,BARVA VLASŮ hnědé,BARVA OČÍ modrá BARVA OČÍ zelená
10441207090103;;1963;UA;POSTAVA střední,BARVA VLASŮ hnědočerné,TVAR VLASŮ rovné,BARVA OČÍ hnědá
8480603100014;;1987;UA;POSTAVA střední,BARVA OČÍ šedá
18190713090602;;1967;UA;POSTAVA střední,BARVA OČÍ šedá
8510219040020;;1976;UA;POSTAVA střední,BARVA VLASŮ hnědé
13530730140420;;1955;I;2
10050128100604;;1971;CZ;POSTAVA střední,BARVA VLASŮ hnědočerné,BARVA VOUSŮ hnědočerné STŘIH VOUSŮ plnovous STŘIH VOUSŮ strniště,BARVA OČÍ šedá
9310531121903;;1976;CZ;POSTAVA střední,BARVA VLASŮ hnědé,TVAR VLASŮ rovné,STŘIH VOUSŮ strniště,BARVA OČÍ modrá BARVA OČÍ zelená
9310531121903;;1976;CZ;POSTAVA střední,BARVA VLASŮ hnědé,TVAR VLASŮ rovné,STŘIH VOUSŮ strniště,BARVA OČÍ modrá BARVA OČÍ zelená
10280513110603;;1967;YU;2
3220103170407;;2000;CZ;POSTAVA hubená,BARVA VLASŮ plavé (blond)
14420221111505;;1977;CZ;POSTAVA střední,BARVA VLASŮ hnědé,TVAR VLASŮ vlnité,BARVA OČÍ modrá
13360906110116;;1979;CZ;POSTAVA střední,BARVA VLASŮ hnědočerné,TVAR VLASŮ rovné,BARVA OČÍ hnědá
7501104160012;;1978;TN;POSTAVA střední,BARVA VLASŮ černé
15440212100101;;1932;CZ;POSTAVA hubená,BARVA VLASŮ bílé
10140428140702;;1977;CZ;POSTAVA střední,BARVA VLASŮ hnědé,STŘIH VOUSŮ strniště,BARVA OČÍ hnědá
14241205130206;;1988;RO;POSTAVA střední,BARVA VLASŮ černé,TVAR VLASŮ rovné,BARVA VOUSŮ černé STŘIH VOUSŮ plnovous STŘIH VOUSŮ strniště,BARVA OČÍ hnědá
7311119980707;;1964;CZ;POSTAVA střední,BARVA OČÍ hnědá
10180223170011;;1991;RO;POSTAVA střední,BARVA VLASŮ hnědé,TVAR VLASŮ rovné,STŘIH VOUSŮ strniště,BARVA OČÍ zelená
12140707160116;;1986;RO;2
12220209150311;;1985;RO;POSTAVA střední,BARVA VLASŮ hnědé,BARVA OČÍ hnědá
12060923161709;;1974;BG;POSTAVA střední,BARVA OČÍ hnědá
13051104160011;;1977;RO;POSTAVA střední,BARVA VLASŮ plavé (blond),TVAR VLASŮ rovné,BARVA OČÍ modrá BARVA OČÍ zelená
9181230160707;;1963;CZ;POSTAVA střední,BARVA VLASŮ hnědé,STŘIH VOUSŮ oholen,BARVA OČÍ hnědá
17550111100020;;1961;IL;POSTAVA střední
11250310170707;;1997;CZ;POSTAVA hubená,BARVA VLASŮ hnědé,BARVA OČÍ modrá
10300217160507;;1991;PL;BARVA VLASŮ plavé (blond) BARVA VLASŮ hnědé,TVAR VLASŮ rovné,BARVA OČÍ modrá
9311128970503;;1955;CZ;POSTAVA střední,BARVA VLASŮ hnědé,TVAR VLASŮ rovné,BARVA OČÍ hnědá
22120914000506;;1958;CZ;POSTAVA střední,BARVA VLASŮ hnědé,BARVA OČÍ hnědá,ZNALOST JAZYKŮ slovenský
8500623020401;;1968;CZ;POSTAVA střední,BARVA VLASŮ plavé (blond) BARVA VLASŮ hnědé,TVAR VLASŮ vlnité,BARVA OČÍ modrá
8441007161412;;1990;CZ;2
9380624040320;;1962;CZ;POSTAVA střední,BARVA VLASŮ plavé (blond) BARVA VLASŮ šedé,TVAR VLASŮ rovné,BARVA OČÍ modrá
9201004160408;;1966;CZ;2
13300526160704;;1972;CZ;POSTAVA střední,BARVA VLASŮ hnědé,TVAR VLASŮ rovné,BARVA OČÍ modrá
12400228020507;;1975;ARM;POSTAVA střední,BARVA VLASŮ hnědé,TVAR VLASŮ rovné,STŘIH VOUSŮ oholen,BARVA OČÍ hnědá,ZNAL.JAZYKŮ ruský
12231023140310;;1969;CZ;POSTAVA střední,BARVA VLASŮ hnědé BARVA VLASŮ šedé,TVAR VLASŮ rovné,BARVA OČÍ hnědá,            
12400222120602;;1964;CZ;POSTAVA střední
10330401150402;;1968;CZ;POSTAVA střední,BARVA VLASŮ černé,TVAR VLASŮ rovné,BARVA OČÍ hnědá
15060117080505;;1963;CZ;POSTAVA hubená,BARVA VLASŮ černé,BARVA OČÍ hnědá
21490312170012;;2001;CZ;POSTAVA hubená,BARVA VLASŮ hnědočerné,BARVA OČÍ hnědá
14130906131511;;1967;CZ;2
13581012100602;;1979;SK;POSTAVA střední,BARVA VLASŮ hnědé,BARVA OČÍ hnědá
11530214121805;;1959;CZ;POSTAVA střední,BARVA VLASŮ černé,TVAR VLASŮ vlnité,BARVA VOUSŮ černé STŘIH VOUSŮ knír,BARVA OČÍ hnědá
14070311160707;;1991;CZ;POSTAVA hubená,BARVA VLASŮ hnědé,BARVA OČÍ modrá
11150707060605;;1973;CZ;POSTAVA střední,BARVA VLASŮ hnědočerné,TVAR VLASŮ rovné,BARVA OČÍ zelená
9570306150703;;1979;CZ;POSTAVA hubená,BARVA VLASŮ hnědé,TVAR VLASŮ rovné
8310418080506;;1961;CZ;POSTAVA obézní,BARVA VLASŮ plavé (blond),BARVA OČÍ zelená
10350821120613;;1949;SK;POSTAVA hubená,TVAR VLASŮ vlnité,BARVA OČÍ hnědá
13090330990202;;1969;CZ;POSTAVA hubená,BARVA VLASŮ hnědé,TVAR VLASŮ rovné,BARVA OČÍ hnědá,JIZVA BŘICHO
10330223160601;;1976;CZ;2
13400205080704;;1974;SK;POSTAVA střední,TVAR VLASŮ vlnité,BARVA OČÍ hnědá
10131201141508;;1974;CZ;POSTAVA střední,BARVA VLASŮ hnědé,TVAR VLASŮ rovné,BARVA OČÍ hnědá
7070906130011;;1967;BG;POSTAVA střední,BARVA VLASŮ hnědé BARVA VLASŮ šedé,TVAR VLASŮ rovné
10161231150707;;1983;BG;POSTAVA střední,BARVA VLASŮ hnědočerné,STŘIH VOUSŮ strniště,ZNALOST JAZYKŮ bulharský
10040130171805;;1976;CZ;POSTAVA střední POSTAVA obézní,BARVA VLASŮ černé,TVAR VLASŮ rovné,BARVA OČÍ černá,TETOVÁNÍ LEVÉ PŘEDLOKTÍ TETOVÁNÍ ZÁDA TETOVÁNÍ PRAVÁ PAŽE VZADU
8040311050307;;1964;CZ;POSTAVA hubená
12260213130207;;1956;CZ;POSTAVA střední,BARVA VLASŮ šedé,TVAR VLASŮ vlnité
13251230150114;;1971;IRQ;POSTAVA střední,BARVA VLASŮ hnědé,BARVA OČÍ modrá
9501021160201;;1995;CZ;POSTAVA hubená,BARVA VLASŮ hnědočerné,TVAR VLASŮ rovné,BARVA OČÍ hnědá,ZNALOST JAZYKŮ rómský
14151121160201;;1977;CZ;POSTAVA obézní,BARVA VOUSŮ hnědočerné TVAR VOUSŮ kartáčovité HUSTOTA VOUSŮ středně husté STŘIH VOUSŮ knír STŘIH VOUSŮ bradka,BARVA OČÍ hnědá,ZNALOST JAZYKŮ rómský
13190302151508;;1969;CZ;POSTAVA střední,BARVA VLASŮ hnědočerné,TVAR VLASŮ rovné,BARVA OČÍ hnědá
11100203040707;;1961;CZ;POSTAVA střední
8221227160408;;1979;CZ;POSTAVA střední,BARVA VLASŮ hnědé,BARVA OČÍ hnědá
13221214160103;;1978;CZ;POSTAVA střední,BARVA VLASŮ hnědé BARVA VLASŮ hnědočerné,BARVA OČÍ zelená
14090615090606;;1967;CZ;2
13430524130707;;1981;CZ;POSTAVA střední,BARVA VLASŮ hnědé,BARVA OČÍ hnědá
10340531020305;;1958;UA;POSTAVA střední,BARVA VLASŮ černé,STŘIH VOUSŮ oholen,BARVA OČÍ hnědá
12430630111706;;1983;RUS;POSTAVA hubená,BARVA VLASŮ hnědočerné,TVAR VLASŮ rovné,BARVA OČÍ hnědá
14500122161909;;1956;CZ;POSTAVA střední
13020903150407;;1987;CZ;POSTAVA střední,BARVA VLASŮ hnědočerné,TVAR VLASŮ rovné,BARVA VOUSŮ hnědočerné STŘIH VOUSŮ bradka,BARVA OČÍ hnědá
110128170707;;1999;CZ;POSTAVA hubená,BARVA VLASŮ černé,BARVA OČÍ černá
15510311170702;;2000;CZ;POSTAVA střední,BARVA VLASŮ černé,BARVA OČÍ černá
9540924080013;;1970;CZ;POSTAVA střední,BARVA VLASŮ hnědé
11021118160707;;1970;RUS;POSTAVA střední,BARVA VLASŮ černé,BARVA OČÍ hnědá
14381103160305;;1983;UZB;2
14151126141903;;1964;RUS;POSTAVA střední,TVAR VLASŮ rovné
9430726970105;;1972;CZ;POSTAVA hubená,BARVA VLASŮ hnědé,TVAR VLASŮ rovné,STŘIH VOUSŮ strniště,BARVA OČÍ zelená,ZNALOST JAZYKŮ německý ZNALOST JAZYKŮ francouzský ZNALOST JAZYKŮ italský
14210906110407;;1934;CZ;POSTAVA hubená,BARVA VLASŮ šedé,TVAR VLASŮ rovné,BARVA OČÍ modrá
13500930150011;;1990;RUS;TVAR VLASŮ rovné,BARVA OČÍ modrá
23160311170720;;2004;CZ;2
15170826920309;;1948;CZ;POSTAVA střední,BARVA VLASŮ hnědočerné,BARVA OČÍ modrá
9390907161405;;1984;CZ;POSTAVA střední,BARVA VLASŮ hnědé,BARVA OČÍ modrá
10380116130704;;1987;CZ;POSTAVA střední,BARVA VLASŮ hnědočerné,BARVA OČÍ hnědá
14080327090510;;1978;PL;POSTAVA střední
12171105150707;;1969;BG;POSTAVA hubená,BARVA VLASŮ šedé,STŘIH VOUSŮ knír STŘIH VOUSŮ strniště,BARVA OČÍ hnědá
8510406100011;;1975;CZ;POSTAVA hubená,BARVA VLASŮ hnědočerné,BARVA OČÍ hnědá,            
14111221150507;;1976;BG;POSTAVA střední,BARVA VLASŮ hnědočerné,BARVA OČÍ hnědá
12201205160206;;1987;BG;2
18450727110103;;1977;CZ;POSTAVA střední,BARVA VLASŮ hnědočerné,BARVA OČÍ hnědá
20440312170407;;1999;CZ;POSTAVA hubená,BARVA VLASŮ černé,BARVA OČÍ hnědá
19461001160301;;2000;CZ;POSTAVA hubená,BARVA VLASŮ černé
11100920161610;;1987;CZ;POSTAVA obézní,BARVA VLASŮ hnědočerné,TVAR VLASŮ vlnité,STŘIH VOUSŮ strniště,BARVA OČÍ hnědá
9510603151706;;1976;CZ;POSTAVA střední,BARVA VLASŮ hnědé
8241227161801;;1972;CZ;2
14360122070707;;1948;CZ;POSTAVA střední POSTAVA obézní,TVAR VLASŮ rovné,BARVA OČÍ hnědá
11100427110701;;1967;CZ;POSTAVA hubená,BARVA VLASŮ hnědé BARVA VLASŮ šedé,TVAR VLASŮ kudrnaté,BARVA VOUSŮ hnědé BARVA VOUSŮ prošedivělé STŘIH VOUSŮ knír,BARVA OČÍ zelená BARVA OČÍ hnědá
8530329010602;;1973;CZ;POSTAVA hubená,BARVA VLASŮ hnědé,JIZVA BŘICHO JIZVA TEMENO HLAVY
13320215170014;;1964;CZ;POSTAVA hubená,BARVA VLASŮ hnědé BARVA VLASŮ šedé,BARVA VOUSŮ prošedivělé STŘIH VOUSŮ plnovous,BARVA OČÍ šedá
10481207150311;;1986;CZ;POSTAVA hubená,BARVA VLASŮ hnědé,STŘIH VOUSŮ strniště
7400606970009;;1943;CZ;POSTAVA hubená,BARVA VLASŮ hnědé BARVA VLASŮ šedé,BARVA VOUSŮ prošedivělé STŘIH VOUSŮ knír STŘIH VOUSŮ bradka,BARVA OČÍ zelená,JIZVA BŘICHO BRADAVICE ZÁDA
9310311150403;;1968;I;POSTAVA střední,BARVA VLASŮ hnědočerné,BARVA OČÍ hnědá
10718050103;;1922;CZ;POSTAVA hubená,BARVA VLASŮ šedé,BARVA OČÍ zelená,ZNALOST JAZYKŮ německý ZNALOST JAZYKŮ francouzský
15341020160012;;1992;BD;POSTAVA střední,BARVA VLASŮ černé,TVAR VLASŮ rovné,BARVA OČÍ hnědá
12070126160403;;1976;AFG;POSTAVA střední,BARVA VLASŮ hnědočerné,TVAR VLASŮ vlnité,STŘIH VOUSŮ knír,BARVA OČÍ hnědá
9020219040020;;1978;UA;POSTAVA střední,BARVA VLASŮ hnědé,BARVA OČÍ hnědá
9380624040320;;1962;CZ;POSTAVA střední,BARVA VLASŮ plavé (blond) BARVA VLASŮ šedé,TVAR VLASŮ rovné,BARVA OČÍ modrá
11330130060303;;1970;CZ;POSTAVA hubená,BARVA VLASŮ hnědé,BARVA OČÍ hnědá
10210124141706;;1976;CZ;POSTAVA střední,BARVA VLASŮ hnědé
13090826090103;;1967;UA;POSTAVA střední,BARVA VLASŮ hnědé,STŘIH VOUSŮ strniště
14250213170510;;1993;RO;POSTAVA hubená,BARVA VLASŮ černé,BARVA OČÍ hnědá
8340102150012;;1968;CZ;POSTAVA střední,BARVA VLASŮ hnědočerné,TVAR VLASŮ rovné,BARVA VOUSŮ hnědočerné STŘIH VOUSŮ knír,BARVA OČÍ hnědá
14340814130108;;1969;UA;POSTAVA hubená,BARVA VLASŮ hnědé,ZNAL.JAZYKŮ ruský
13160302171511;;1974;I;2
14100707970704;;1961;CZ;POSTAVA hubená,TVAR VLASŮ rovné,BARVA VOUSŮ hnědočerné,BARVA OČÍ hnědá
7430701160012;;1975;CZ;POSTAVA střední,BARVA VLASŮ hnědočerné
10530225160603;;1968;CZ;2
14170112040004;;1964;CZ;POSTAVA obézní,BARVA VLASŮ černé,BARVA OČÍ hnědá
14490408150310;;1972;CZ;POSTAVA střední,BARVA VLASŮ hnědé,STŘIH VOUSŮ strniště,BARVA OČÍ modrá
12061120150208;;1974;SK;POSTAVA střední,BARVA VLASŮ hnědočerné,STŘIH VOUSŮ strniště
11060227150103;;1974;SK;POSTAVA střední,BARVA VLASŮ černé,TVAR VLASŮ rovné,BARVA OČÍ hnědá
13581007160707;;1991;CZ;POSTAVA střední,BARVA OČÍ modrá,TETOVÁNÍ LEVÉ PŘEDLOKTÍ
8210111161405;;1980;UA;POSTAVA střední,STŘIH VOUSŮ oholen
14130817161711;;1972;CZ;POSTAVA střední,BARVA VLASŮ hnědé,TVAR VLASŮ rovné,BARVA OČÍ šedá BARVA OČÍ modrá
7311025010302;;1976;UA;POSTAVA střední,BARVA VLASŮ hnědočerné,TVAR VLASŮ rovné,STŘIH VOUSŮ oholen,BARVA OČÍ hnědá
14511002121706;;1988;UA;POSTAVA střední,BARVA VLASŮ hnědočerné,TVAR VLASŮ rovné,BARVA OČÍ šedá BARVA OČÍ modrá
10280915140507;;1975;WAN;POSTAVA střední,BARVA VLASŮ černé,STŘIH VOUSŮ knír STŘIH VOUSŮ bradka
14411010160115;;1983;SK;POSTAVA střední,BARVA VLASŮ hnědočerné,TVAR VLASŮ rovné,BARVA OČÍ hnědá
11110402130602;;1973;UA;2
9391021161804;;1976;CZ;POSTAVA hubená,BARVA VLASŮ hnědé,BARVA OČÍ šedá BARVA OČÍ modrá
19030808080011;;1970;CZ;POSTAVA obézní,BARVA VLASŮ hnědé,TVAR VLASŮ vlnité,STŘIH VOUSŮ strniště,BARVA OČÍ zelená,TETOVÁNÍ LEVÁ PAŽE JIZVA LEVÉ LÝTKO VPŘEDU MAT. ZNAMÉNKO LEVÉ LÝTKO VZADU,ZNALOST JAZYKŮ anglický ZNAL.JAZYKŮ ruský
9080214170012;;1994;UA;POSTAVA hubená POSTAVA střední,BARVA OČÍ modrá
13450214171805;;1974;CZ;POSTAVA hubená,BARVA VLASŮ plavé (blond),TVAR VLASŮ vlnité,BARVA OČÍ hnědá
9411130161801;;1991;CZ;POSTAVA hubená,BARVA VLASŮ hnědočerné,STŘIH VOUSŮ knír STŘIH VOUSŮ bradka,BARVA OČÍ hnědá
14290306130115;;1963;CZ;POSTAVA střední,BARVA VLASŮ černé,BARVA OČÍ hnědá BARVA OČÍ černá
8240130170012;;1994;UA;POSTAVA hubená POSTAVA střední,BARVA OČÍ modrá
13520407090405;;1979;UA;POSTAVA střední POSTAVA obézní,BARVA VLASŮ černé,TVAR VLASŮ rovné,BARVA OČÍ hnědá,ZNAL.JAZYKŮ ruský
10550407110706;;1963;CZ;2
10280821150707;;1955;SK;POSTAVA střední
8451112141903;;1993;CZ;POSTAVA hubená,BARVA VLASŮ hnědé,TVAR VLASŮ rovné,BARVA OČÍ hnědá,            
13000310170602;;1983;CZ;POSTAVA střední,BARVA VLASŮ hnědé,TVAR VLASŮ rovné,BARVA OČÍ zelená
9290412000605;;1970;CZ;POSTAVA střední,BARVA VLASŮ hnědočerné,TVAR VLASŮ vlnité,BARVA OČÍ hnědá
13150821060707;;1988;CZ;POSTAVA střední,BARVA VLASŮ hnědé
8260130170520;;1977;PL;POSTAVA střední
15050627050205;;1986;CZ;POSTAVA hubená,BARVA VLASŮ hnědé,TVAR VLASŮ vlnité,BARVA OČÍ modrá
14150713070201;;1959;BP;POSTAVA hubená,BARVA VLASŮ černé,ZNALOST JAZYKŮ anglický ZNALOST JAZYKŮ španělský
10160220170408;;1962;CZ;2
11240306170707;;1989;CZ;POSTAVA hubená,BARVA VLASŮ hnědočerné,BARVA OČÍ hnědá,TETOVÁNÍ PRAVÁ RUKA
15141026161405;;1965;CZ;POSTAVA střední,BARVA VLASŮ šedé,TVAR VLASŮ rovné,BARVA OČÍ modrá BARVA OČÍ zelená
19180428130201;;1974;UA;POSTAVA hubená,BARVA VLASŮ hnědé,TVAR VLASŮ rovné,BARVA OČÍ modrá
9400605150310;;1971;RO;POSTAVA střední,BARVA VLASŮ hnědé,BARVA OČÍ hnědá,            
12360918140507;;1978;UA;POSTAVA obézní,BARVA VLASŮ hnědé,TVAR VLASŮ rovné,BARVA OČÍ modrá BARVA OČÍ zelená
9010614130012;;1955;CZ;POSTAVA hubená,BARVA VLASŮ hnědé,TVAR VLASŮ rovné,BARVA OČÍ šedá
9231007140012;;1980;CZ;BARVA VLASŮ hnědé,BARVA VOUSŮ plavé,BARVA OČÍ zelená BARVA OČÍ hnědá
13270207141616;;1985;CZ;POSTAVA hubená,BARVA VLASŮ hnědé,TVAR VLASŮ vlnité,BARVA OČÍ zelená BARVA OČÍ hnědá
12420102070014;;1970;CZ;POSTAVA střední,BARVA VLASŮ hnědé,BARVA OČÍ modrá,MAT. ZNAMÉNKO LEVÁ TVAŘ
14291102151902;;1972;D;POSTAVA střední,BARVA VLASŮ hnědé,TVAR VLASŮ rovné,BARVA VOUSŮ ryšavé STŘIH VOUSŮ strniště,BARVA OČÍ hnědá
19320318110112;;1978;CZ;POSTAVA střední,BARVA VLASŮ plavé (blond),BARVA OČÍ modrá
9010614130012;;1955;CZ;POSTAVA hubená,BARVA VLASŮ hnědé,TVAR VLASŮ rovné,BARVA OČÍ šedá
14380827150612;;1988;CZ;POSTAVA střední,BARVA VLASŮ hnědé,STŘIH VOUSŮ oholen,BARVA OČÍ hnědá
12420102070014;;1970;CZ;POSTAVA střední,BARVA VLASŮ hnědé,BARVA OČÍ modrá,MAT. ZNAMÉNKO LEVÁ TVAŘ
